Alert,Dates,Time,Lat,Longs,Vehicle,Speed
cas_ldw,01-06-2022,06:46:15,12.593493,79.919307,805,58
cas_ldw,01-06-2022,06:47:58,12.573016,79.916544,805,58
cas_ldw,01-06-2022,06:48:53,12.566076,79.914688,805,57
cas_ldw,01-06-2022,06:50:50,12.554666,79.908276,805,61
cas_ldw,01-06-2022,06:51:55,12.543341,79.904965,805,58
cas_ldw,01-06-2022,06:52:14,12.541036,79.904535,805,58
cas_ldw,01-06-2022,06:52:58,12.534756,79.901778,805,58
cas_ldw,01-06-2022,06:53:22,12.530507,79.899774,805,58
cas_ldw,01-06-2022,06:53:55,12.526309,79.897648,805,58
cas_ldw,01-06-2022,06:54:31,12.524034,79.896632,805,58
cas_ldw,01-06-2022,06:55:37,12.517021,79.890442,805,58
cas_ldw,01-06-2022,07:09:37,12.519849,79.893262,805,58
cas_ldw,01-06-2022,07:09:52,12.519849,79.893262,805,58
cas_ldw,01-06-2022,07:10:54,12.525591,79.897179,805,58
cas_ldw,01-06-2022,07:11:25,12.533717,79.901075,805,60
cas_ldw,01-06-2022,07:11:45,12.535888,79.902284,805,56
cas_ldw,01-06-2022,07:11:55,12.535888,79.902284,805,56
cas_ldw,01-06-2022,07:13:23,12.546179,79.905313,805,60
cas_ldw,01-06-2022,07:14:55,12.554801,79.908159,805,58
cas_ldw,01-06-2022,07:15:33,12.559018,79.910573,805,58
cas_ldw,01-06-2022,07:16:15,12.563206,79.91303,805,58
cas_ldw,01-06-2022,07:16:42,12.569897,79.915546,805,58
cas_ldw,01-06-2022,07:17:00,12.574589,79.916705,805,58
cas_ldw,01-06-2022,07:17:10,12.576887,79.917167,805,57
cas_ldw,01-06-2022,07:18:37,12.588822,79.919274,805,57
cas_ldw,01-06-2022,07:19:16,12.593799,79.919159,805,58
cas_ldw,01-06-2022,07:19:27,12.593799,79.919159,805,58
cas_ldw,01-06-2022,07:20:30,12.605689,79.920737,805,58
cas_ldw,01-06-2022,07:20:51,12.60793,79.921399,805,58
cas_ldw,01-06-2022,07:21:09,12.60793,79.921399,805,58
cas_ldw,01-06-2022,07:21:27,12.610107,79.922633,805,58
cas_ldw,01-06-2022,07:21:38,12.614301,79.925073,805,58
cas_ldw,01-06-2022,07:21:42,12.614301,79.925073,805,58
cas_ldw,01-06-2022,07:21:56,12.616414,79.926094,805,57
cas_ldw,01-06-2022,07:22:06,12.618631,79.926673,805,57
cas_ldw,01-06-2022,07:22:24,12.621043,79.927266,805,58
cas_ldw,01-06-2022,07:22:52,12.625384,79.929079,805,58
cas_ldw,01-06-2022,07:23:03,12.625384,79.929079,805,58
cas_ldw,01-06-2022,07:24:22,12.633258,79.932462,805,59
cas_ldw,01-06-2022,07:24:33,12.635534,79.933484,805,58
cas_ldw,01-06-2022,07:25:06,12.637539,79.934687,805,58
cas_ldw,01-06-2022,07:49:52,12.703252,79.971392,805,58
cas_ldw,01-06-2022,07:50:16,12.703252,79.971392,805,58
cas_ldw,01-06-2022,07:51:24,12.706974,79.975984,805,58
cas_ldw,01-06-2022,07:58:32,12.745215,79.993895,805,57
cas_ldw,01-06-2022,08:00:12,12.748661,79.996718,805,58
cas_ldw,01-06-2022,08:02:24,12.780423,80.011834,805,58
cas_ldw,01-06-2022,08:04:48,12.796396,80.020924,805,60
cas_ldw,01-06-2022,08:05:55,12.807471,80.028184,805,58
cas_ldw,01-06-2022,08:07:20,12.824217,80.039564,805,57
cas_ldw,01-06-2022,08:07:41,12.826686,80.041408,805,58
cas_ldw,01-06-2022,08:09:55,12.837029,80.052345,805,57
cas_ldw,01-06-2022,08:14:51,12.856616,80.069507,805,56
cas_ldw,01-06-2022,08:20:47,13.006265,80.127376,1995,58
cas_ldw,01-06-2022,08:25:24,12.980213,80.120703,1995,58
cas_ldw,01-06-2022,11:41:42,12.916262,80.075306,2846,56
cas_ldw,01-06-2022,11:42:39,12.924206,80.077729,2846,58
cas_ldw,01-06-2022,11:46:02,12.943832,80.084967,2846,61
cas_ldw,01-06-2022,16:36:28,12.875727,80.078974,805,61
cas_ldw,01-06-2022,16:36:53,12.873168,80.077852,805,56
cas_ldw,01-06-2022,16:41:09,12.855349,80.068764,805,57
cas_ldw,01-06-2022,16:41:21,12.854186,80.067912,805,59
cas_ldw,01-06-2022,16:45:30,12.839004,80.054618,805,59
cas_ldw,01-06-2022,16:46:02,12.837355,80.052884,805,59
cas_ldw,01-06-2022,16:48:09,12.827912,80.043004,805,56
cas_ldw,01-06-2022,16:51:13,12.806352,80.027635,805,59
cas_ldw,01-06-2022,16:56:19,12.785177,80.014144,805,58
cas_ldw,01-06-2022,16:57:27,12.778881,80.011305,805,58
cas_ldw,01-06-2022,16:57:40,12.778881,80.011305,805,58
cas_ldw,01-06-2022,16:59:47,12.757106,80.002442,805,58
cas_ldw,01-06-2022,17:01:09,12.749089,79.997278,805,57
cas_ldw,01-06-2022,17:01:22,12.749089,79.997278,805,57
cas_fcw,01-06-2022,17:01:28,12.747127,79.995694,805,58
cas_ldw,01-06-2022,17:07:58,12.71589,79.980717,805,58
cas_ldw,01-06-2022,17:25:06,12.66334,79.968081,805,57
cas_ldw,01-06-2022,17:26:04,12.659546,79.963548,805,59
cas_ldw,01-06-2022,17:27:30,12.656529,79.955378,805,57
cas_ldw,01-06-2022,17:33:48,12.624906,79.928999,805,57
cas_ldw,01-06-2022,17:34:27,12.620676,79.927323,805,58
cas_ldw,01-06-2022,17:34:44,12.616413,79.926202,805,57
cas_ldw,01-06-2022,17:35:05,12.614432,79.925271,805,58
cas_ldw,01-06-2022,17:35:36,12.610842,79.923215,805,58
cas_ldw,01-06-2022,17:36:26,12.60606,79.920885,805,57
cas_ldw,01-06-2022,17:36:54,12.60171,79.920147,805,58
cas_ldw,01-06-2022,17:37:02,12.599377,79.919906,805,58
cas_ldw,01-06-2022,17:38:05,12.59004,79.919344,805,58
cas_ldw,01-06-2022,17:38:16,12.59004,79.919344,805,58
cas_ldw,01-06-2022,17:39:38,12.578793,79.917837,805,58
cas_ldw,01-06-2022,17:43:01,12.551896,79.907017,805,58
cas_ldw,01-06-2022,17:43:28,12.549708,79.906166,805,58
cas_ldw,01-06-2022,17:43:51,12.544951,79.905251,805,58
cas_fcw,01-06-2022,17:46:32,12.528537,79.898806,805,59
cas_ldw,01-06-2022,17:46:36,12.528537,79.898806,805,59
cas_ldw,01-06-2022,17:54:35,12.497942,79.873611,805,56
cas_ldw,01-06-2022,17:55:59,12.500551,79.875565,805,56
cas_ldw,01-06-2022,17:56:16,12.50405,79.87834,805,59
cas_ldw,01-06-2022,17:56:31,12.50405,79.87834,805,59
cas_ldw,01-06-2022,18:00:19,12.522698,79.895862,805,58
cas_ldw,01-06-2022,18:00:55,12.52697,79.897829,805,57
cas_ldw,01-06-2022,18:01:08,12.529063,79.898895,805,58
cas_ldw,01-06-2022,18:01:14,12.529063,79.898895,805,58
cas_ldw,01-06-2022,18:01:38,12.533313,79.90091,805,58
cas_ldw,01-06-2022,18:02:02,12.535407,79.901978,805,58
cas_ldw,01-06-2022,18:02:22,12.537418,79.903213,805,58
cas_ldw,01-06-2022,18:03:18,12.546264,79.90535,805,56
cas_ldw,01-06-2022,18:04:04,12.551812,79.906812,805,60
cas_ldw,01-06-2022,18:05:18,12.560147,79.911236,805,58
cas_ldw,01-06-2022,18:06:13,12.568625,79.915205,805,57
cas_ldw,01-06-2022,18:06:45,12.572873,79.916322,805,59
cas_ldw,01-06-2022,18:07:01,12.575176,79.916787,805,58
cas_ldw,01-06-2022,18:07:35,12.579797,79.918132,805,58
cas_ldw,01-06-2022,18:08:14,12.584327,79.919228,805,58
cas_ldw,01-06-2022,18:09:34,12.595677,79.919358,805,57
cas_ldw,01-06-2022,18:10:11,12.60034,79.919846,805,58
cas_ldw,01-06-2022,18:11:04,12.609255,79.922144,805,58
cas_ldw,01-06-2022,18:11:17,12.611295,79.92331,805,58
cas_ldw,01-06-2022,18:11:27,12.611295,79.92331,805,58
cas_ldw,01-06-2022,18:11:33,12.613343,79.924468,805,58
cas_ldw,01-06-2022,18:11:54,12.615383,79.925636,805,58
cas_ldw,01-06-2022,18:13:37,12.629141,79.930685,805,58
cas_ldw,01-06-2022,18:14:39,12.637028,79.934337,805,58
cas_ldw,01-06-2022,18:15:10,12.641011,79.936865,805,58
cas_ldw,01-06-2022,18:15:51,12.647011,79.940294,805,57
cas_ldw,01-06-2022,18:16:10,12.649167,79.940538,805,58
cas_ldw,01-06-2022,18:17:19,12.657881,79.941578,805,58
cas_ldw,01-06-2022,18:18:30,12.656468,79.950532,805,58
cas_ldw,01-06-2022,18:19:16,12.657406,79.957377,805,58
cas_ldw,01-06-2022,18:19:41,12.660449,79.960777,805,57
cas_ldw,01-06-2022,18:20:09,12.660449,79.960777,805,57
cas_ldw,01-06-2022,18:20:46,12.669458,79.958543,805,57
cas_ldw,01-06-2022,18:21:49,12.678825,79.958401,805,58
cas_ldw,01-06-2022,18:22:20,12.683502,79.958512,805,58
cas_ldw,01-06-2022,18:22:25,12.683502,79.958512,805,58
cas_ldw,01-06-2022,18:22:52,12.688036,79.959839,805,58
cas_ldw,01-06-2022,18:23:19,12.690009,79.961286,805,56
cas_ldw,01-06-2022,18:23:37,12.692793,79.964498,805,58
cas_ldw,01-06-2022,18:23:58,12.694849,79.965652,805,58
cas_ldw,01-06-2022,18:24:22,12.696921,79.966763,805,58
cas_ldw,01-06-2022,18:24:46,12.698959,79.967922,805,58
cas_ldw,01-06-2022,18:24:56,12.70102,79.969081,805,59
cas_ldw,01-06-2022,18:25:18,12.704158,79.97259,805,58
cas_ldw,01-06-2022,18:29:18,12.732196,79.98292,805,59
cas_ldw,01-06-2022,18:30:53,12.742837,79.991965,805,58
cas_ldw,01-06-2022,18:31:46,12.746492,79.994958,805,58
cas_ldw,01-06-2022,18:32:19,12.752227,79.999359,805,58
cas_ldw,01-06-2022,18:36:46,12.773842,80.008898,805,56
cas_ldw,01-06-2022,18:37:11,12.778254,80.010902,805,58
cas_ldw,01-06-2022,18:41:05,12.800014,80.023349,805,58
cas_ldw,01-06-2022,18:41:42,12.803943,80.025893,805,58
cas_ldw,01-06-2022,18:44:01,12.821463,80.037655,805,58
cas_ldw,02-06-2022,05:51:56,12.920005,80.11101,2846,57
cas_ldw,02-06-2022,05:58:45,12.941115,80.131635,2846,57
cas_ldw,02-06-2022,06:00:52,12.87588,80.079034,805,57
cas_ldw,02-06-2022,06:00:54,12.87588,80.079034,805,57
cas_ldw,02-06-2022,06:01:03,12.874532,80.078458,805,58
cas_ldw,02-06-2022,06:01:57,12.867732,80.075765,805,57
cas_ldw,02-06-2022,06:02:20,12.86362,80.074196,805,58
cas_ldw,02-06-2022,06:02:46,12.859743,80.072131,805,57
cas_ldw,02-06-2022,06:03:44,12.853861,80.067682,805,57
cas_ldw,02-06-2022,06:05:40,12.841271,80.057079,805,58
cas_ldw,02-06-2022,06:07:27,12.830064,80.04529,805,57
cas_ldw,02-06-2022,06:11:27,12.993002,80.183599,2846,56
cas_ldw,02-06-2022,06:17:51,12.756254,80.002126,805,57
cas_ldw,02-06-2022,06:19:04,12.746809,79.995388,805,58
cas_ldw,02-06-2022,06:20:02,12.746809,79.995388,805,58
cas_ldw,02-06-2022,06:21:28,12.730229,79.982978,805,58
cas_ldw,02-06-2022,06:23:35,12.718814,79.981091,805,58
cas_ldw,02-06-2022,06:27:36,12.691985,79.964027,805,58
cas_ldw,02-06-2022,06:28:28,12.685894,79.959386,805,57
cas_ldw,02-06-2022,06:28:51,12.68349,79.9587,805,58
cas_ldw,02-06-2022,06:29:39,12.678518,79.958593,805,58
cas_ldw,02-06-2022,06:30:29,12.678518,79.958593,805,58
cas_ldw,02-06-2022,06:31:23,12.660604,79.960994,805,58
cas_ldw,02-06-2022,06:35:19,12.650696,79.941638,805,57
cas_ldw,02-06-2022,06:38:18,12.626137,79.929543,805,58
cas_ldw,02-06-2022,06:38:49,12.621809,79.927708,805,58
cas_ldw,02-06-2022,06:39:18,12.619418,79.927,805,58
cas_ldw,02-06-2022,06:39:53,12.612904,79.924432,805,58
cas_ldw,02-06-2022,06:40:03,12.612904,79.924432,805,58
cas_ldw,02-06-2022,06:40:30,12.608817,79.922088,805,58
cas_ldw,02-06-2022,06:43:12,12.585734,79.919495,805,57
cas_ldw,02-06-2022,06:44:13,12.576676,79.917265,805,58
cas_ldw,02-06-2022,06:45:08,12.569817,79.915704,805,58
cas_ldw,02-06-2022,06:45:53,12.563267,79.913238,805,58
cas_ldw,02-06-2022,06:47:23,12.550723,79.906502,805,58
cas_ldw,02-06-2022,06:48:03,12.546164,79.905481,805,58
cas_ldw,02-06-2022,06:48:10,12.546164,79.905481,805,58
cas_ldw,02-06-2022,06:48:41,12.541548,79.904638,805,58
cas_ldw,02-06-2022,06:55:17,12.530178,79.899642,805,61
cas_ldw,02-06-2022,06:55:35,12.528071,79.898567,805,58
cas_ldw,02-06-2022,06:56:44,12.520095,79.893728,805,58
cas_ldw,02-06-2022,07:05:51,12.517885,79.887785,805,57
cas_ldw,02-06-2022,07:11:23,12.549448,79.905954,805,58
cas_ldw,02-06-2022,07:11:52,12.553927,79.907749,805,58
cas_ldw,02-06-2022,07:12:23,12.553927,79.907749,805,58
cas_ldw,02-06-2022,07:12:41,12.56008,79.911203,805,58
cas_ldw,02-06-2022,07:13:13,12.564144,79.913563,805,57
cas_ldw,02-06-2022,07:13:27,12.566264,79.91456,805,58
cas_ldw,02-06-2022,07:13:50,12.568524,79.915203,805,57
cas_ldw,02-06-2022,07:14:07,12.570798,79.915786,805,58
cas_ldw,02-06-2022,07:14:12,12.570798,79.915786,805,58
cas_ldw,02-06-2022,07:14:35,12.575369,79.916828,805,58
cas_ldw,02-06-2022,07:14:57,12.577672,79.917277,805,58
cas_ldw,02-06-2022,07:15:17,12.579977,79.918208,805,58
cas_ldw,02-06-2022,07:15:58,12.586863,79.919349,805,58
cas_ldw,02-06-2022,07:17:11,12.598522,79.919676,805,58
cas_ldw,02-06-2022,07:17:25,12.598522,79.919676,805,58
cas_ldw,02-06-2022,07:17:45,12.603181,79.92018,805,58
cas_ldw,02-06-2022,07:18:15,12.607875,79.92134,805,58
cas_ldw,02-06-2022,07:18:30,12.607875,79.92134,805,58
cas_ldw,02-06-2022,07:18:54,12.611958,79.923702,805,58
cas_ldw,02-06-2022,07:19:02,12.611958,79.923702,805,58
cas_ldw,02-06-2022,07:19:15,12.613992,79.92488,805,57
cas_ldw,02-06-2022,07:19:49,12.618322,79.926599,805,58
cas_ldw,02-06-2022,07:22:58,12.638681,79.935422,805,59
cas_ldw,02-06-2022,07:23:24,12.642706,79.937874,805,58
cas_ldw,02-06-2022,07:24:02,12.646783,79.940209,805,57
cas_ldw,02-06-2022,07:24:45,12.653874,79.940048,805,57
cas_ldw,02-06-2022,07:26:09,12.657044,79.948606,805,57
cas_ldw,02-06-2022,07:46:51,12.715425,79.980435,805,58
cas_ldw,02-06-2022,07:46:58,12.715425,79.980435,805,58
cas_ldw,02-06-2022,07:47:08,12.715425,79.980435,805,58
cas_ldw,02-06-2022,07:49:34,12.73279,79.983126,805,58
cas_ldw,02-06-2022,07:59:50,12.775688,80.009706,805,58
cas_ldw,02-06-2022,07:59:55,12.775688,80.009706,805,58
cas_ldw,02-06-2022,08:03:09,12.801033,80.023972,805,59
cas_ldw,02-06-2022,08:03:23,12.802261,80.024778,805,58
cas_ldw,02-06-2022,08:03:42,12.804707,80.026385,805,57
cas_ldw,02-06-2022,08:04:01,12.807169,80.027999,805,58
cas_fcw,02-06-2022,08:05:00,12.814323,80.032604,805,58
cas_ldw,02-06-2022,08:07:35,12.827931,80.042737,805,57
cas_ldw,02-06-2022,08:08:07,12.83128,80.046283,805,58
cas_ldw,02-06-2022,08:09:06,12.837513,80.052791,805,58
cas_ldw,02-06-2022,08:09:21,12.838426,80.053748,805,58
cas_ldw,02-06-2022,08:12:56,12.922518,80.113681,2846,58
cas_ldw,02-06-2022,08:13:36,12.850972,80.065352,805,58
cas_ldw,02-06-2022,08:13:41,12.850972,80.065352,805,58
cas_ldw,02-06-2022,08:13:44,12.918378,80.109039,2846,58
cas_ldw,02-06-2022,08:14:07,12.85287,80.066714,805,59
cas_ldw,02-06-2022,08:21:17,12.886405,80.083164,2846,58
cas_ldw,02-06-2022,08:21:21,12.885058,80.0826,2846,58
cas_ldw,02-06-2022,09:25:24,12.88645,80.077169,5339,60
cas_ldw,02-06-2022,09:42:14,12.999005,80.087864,5339,57
cas_ldw,02-06-2022,09:42:26,13.001169,80.088691,5339,56
cas_ldw,02-06-2022,09:43:54,13.011027,80.092423,5339,56
cas_ldw,02-06-2022,09:44:29,13.013194,80.093343,5339,58
cas_ldw,02-06-2022,16:32:40,12.87691,80.079424,805,60
cas_ldw,02-06-2022,16:32:53,12.875504,80.078878,805,56
cas_ldw,02-06-2022,16:33:00,12.875504,80.078878,805,56
cas_ldw,02-06-2022,16:36:48,12.886937,80.083183,2846,57
cas_ldw,02-06-2022,16:37:01,12.889601,80.084285,2846,57
cas_ldw,02-06-2022,16:37:36,12.853427,80.067363,805,60
cas_ldw,02-06-2022,16:43:41,12.834464,80.049905,805,57
cas_ldw,02-06-2022,16:49:21,12.793549,80.019208,805,61
cas_ldw,02-06-2022,16:50:36,12.787266,80.015373,805,58
cas_ldw,02-06-2022,16:51:22,12.783856,80.013509,805,57
cas_ldw,02-06-2022,16:52:20,12.945341,80.13554,2846,56
cas_ldw,02-06-2022,16:52:55,12.768212,80.00638,805,56
cas_ldw,02-06-2022,17:01:30,12.981002,80.165851,2846,57
cas_ldw,02-06-2022,17:03:25,12.717762,79.980964,805,57
cas_fcw,02-06-2022,17:14:46,13.007645,80.204986,2846,59
cas_ldw,02-06-2022,17:20:13,12.668798,79.973817,805,57
cas_ldw,02-06-2022,17:20:42,12.665927,79.970208,805,58
cas_ldw,02-06-2022,17:23:16,12.656638,79.955704,805,62
cas_ldw,02-06-2022,17:27:15,12.646346,79.940184,805,57
cas_ldw,02-06-2022,17:28:44,12.636422,79.934156,805,57
cas_ldw,02-06-2022,17:29:21,12.630634,79.931496,805,58
cas_ldw,02-06-2022,17:30:00,12.626459,79.929673,805,58
cas_ldw,02-06-2022,17:30:43,12.619892,79.927131,805,58
cas_ldw,02-06-2022,17:30:55,12.617611,79.926576,805,58
cas_ldw,02-06-2022,17:31:04,12.617611,79.926576,805,58
cas_ldw,02-06-2022,17:31:23,12.613476,79.924711,805,58
cas_ldw,02-06-2022,17:31:34,12.613476,79.924711,805,58
cas_ldw,02-06-2022,17:32:14,12.607458,79.92131,805,58
cas_ldw,02-06-2022,17:32:36,12.605194,79.920712,805,58
cas_ldw,02-06-2022,17:32:47,12.603022,79.920293,805,58
cas_ldw,02-06-2022,17:33:10,12.60069,79.920052,805,58
cas_ldw,02-06-2022,17:33:32,12.596021,79.919558,805,58
cas_ldw,02-06-2022,17:34:03,12.591492,79.919311,805,57
cas_ldw,02-06-2022,17:34:39,12.586814,79.919491,805,58
cas_ldw,02-06-2022,17:34:54,12.584462,79.919411,805,58
cas_ldw,02-06-2022,17:35:23,12.580058,79.9184,805,58
cas_ldw,02-06-2022,17:36:13,12.573439,79.916622,805,58
cas_ldw,02-06-2022,17:36:39,12.56904,79.915474,805,57
cas_ldw,02-06-2022,17:37:03,12.56691,79.9149,805,58
cas_ldw,02-06-2022,17:37:34,12.562818,79.912978,805,58
cas_ldw,02-06-2022,17:38:09,12.556842,79.909488,805,58
cas_ldw,02-06-2022,17:38:33,12.554928,79.908398,805,58
cas_ldw,02-06-2022,17:38:45,12.552788,79.907412,805,58
cas_ldw,02-06-2022,17:38:53,12.552788,79.907412,805,58
cas_ldw,02-06-2022,17:39:43,12.54606,79.905448,805,58
cas_ldw,02-06-2022,17:40:29,12.540089,79.90435,805,57
cas_ldw,02-06-2022,17:42:11,12.529554,79.899312,805,56
cas_ldw,02-06-2022,17:49:25,12.504265,79.878723,805,56
cas_ldw,02-06-2022,17:56:12,12.515706,79.887199,805,58
cas_fcw,02-06-2022,17:56:56,12.521421,79.894773,805,58
cas_ldw,02-06-2022,17:57:16,12.523308,79.896155,805,58
cas_ldw,02-06-2022,17:57:48,12.523308,79.896155,805,58
cas_ldw,02-06-2022,17:58:43,12.533792,79.901108,805,58
cas_ldw,02-06-2022,18:00:32,12.545942,79.905294,805,61
cas_ldw,02-06-2022,18:01:09,12.550568,79.906244,805,58
cas_ldw,02-06-2022,18:01:44,12.554834,79.908204,805,58
cas_ldw,02-06-2022,18:03:16,12.567423,79.914883,805,58
cas_ldw,02-06-2022,18:03:42,12.571962,79.916102,805,58
cas_ldw,02-06-2022,18:04:11,12.576538,79.917056,805,56
cas_ldw,02-06-2022,18:04:41,12.580807,79.91856,805,58
cas_ldw,02-06-2022,18:05:17,12.585417,79.919302,805,58
cas_ldw,02-06-2022,18:05:39,12.587758,79.919311,805,58
cas_ldw,02-06-2022,18:06:05,12.59244,79.919118,805,58
cas_ldw,02-06-2022,18:06:18,12.59493,79.919272,805,58
cas_ldw,02-06-2022,18:06:56,12.599589,79.919782,805,58
cas_ldw,02-06-2022,18:07:59,12.608604,79.921778,805,58
cas_ldw,02-06-2022,18:08:09,12.61065,79.922952,805,58
cas_ldw,02-06-2022,18:08:14,12.61065,79.922952,805,58
cas_ldw,02-06-2022,18:09:34,12.616582,79.926114,805,57
cas_ldw,02-06-2022,18:13:00,12.641497,79.93717,805,59
cas_ldw,02-06-2022,18:13:54,12.647701,79.94048,805,57
cas_ldw,02-06-2022,18:14:32,12.652014,79.940229,805,58
cas_ldw,02-06-2022,18:17:01,12.656531,79.955064,805,58
cas_ldw,02-06-2022,18:17:23,12.657341,79.95732,805,58
cas_ldw,02-06-2022,18:17:51,12.658419,79.959416,805,58
cas_ldw,02-06-2022,18:18:05,12.662672,79.960934,805,58
cas_ldw,02-06-2022,18:18:20,12.662672,79.960934,805,58
cas_ldw,02-06-2022,18:18:48,12.667042,79.958845,805,58
cas_ldw,02-06-2022,18:19:02,12.669364,79.958557,805,58
cas_ldw,02-06-2022,18:19:18,12.671716,79.95852,805,58
cas_ldw,02-06-2022,18:20:27,12.681088,79.958371,805,58
cas_ldw,02-06-2022,18:20:44,12.681088,79.958371,805,58
cas_ldw,02-06-2022,18:20:45,12.681088,79.958371,805,58
cas_ldw,02-06-2022,18:21:00,12.685365,79.959057,805,60
cas_ldw,02-06-2022,18:21:04,12.687689,79.95974,805,60
cas_ldw,02-06-2022,18:21:11,12.687689,79.95974,805,60
cas_ldw,02-06-2022,18:21:37,12.69104,79.962791,805,59
cas_ldw,02-06-2022,18:22:13,12.694771,79.965577,805,58
cas_ldw,02-06-2022,18:22:26,12.696827,79.966722,805,58
cas_ldw,02-06-2022,18:23:16,12.702646,79.970636,805,57
cas_ldw,02-06-2022,18:24:17,12.706536,79.975638,805,59
cas_ldw,02-06-2022,18:25:07,12.711852,79.979027,805,57
cas_ldw,02-06-2022,18:25:17,12.713962,79.980012,805,58
cas_ldw,02-06-2022,18:27:51,12.727573,79.982541,805,61
cas_ldw,02-06-2022,18:27:56,12.727573,79.982541,805,61
cas_ldw,02-06-2022,18:28:09,12.729934,79.982712,805,57
cas_ldw,02-06-2022,18:40:37,12.810414,80.030107,805,58
cas_ldw,02-06-2022,18:40:50,12.812388,80.031419,805,58
cas_ldw,02-06-2022,18:41:22,12.815758,80.033637,805,58
cas_ldw,03-06-2022,05:59:36,12.876864,80.079401,805,61
cas_ldw,03-06-2022,05:59:45,12.875462,80.078864,805,57
cas_ldw,03-06-2022,05:59:48,12.875462,80.078864,805,57
cas_ldw,03-06-2022,05:59:53,12.875462,80.078864,805,57
cas_ldw,03-06-2022,06:00:14,12.87412,80.078271,805,57
cas_ldw,03-06-2022,06:03:48,12.850453,80.065264,805,59
