Alert,Dates,Time,Lat,Longs,Vehicle,Speed
cas_ldw,01-06-2022,06:43:12,12.624184,79.928729,805,57
cas_ldw,01-06-2022,06:43:17,12.622224,79.927889,805,51
cas_ldw,01-06-2022,06:43:23,12.620168,79.927159,805,62
cas_ldw,01-06-2022,06:43:39,12.615635,79.925932,805,58
cas_ldw,01-06-2022,06:43:52,12.613563,79.924807,805,58
cas_ldw,01-06-2022,06:44:16,12.611517,79.923634,805,58
cas_ldw,01-06-2022,06:44:57,12.605253,79.920768,805,58
cas_ldw,01-06-2022,06:45:32,12.600634,79.920036,805,58
cas_ldw,01-06-2022,06:46:15,12.593493,79.919307,805,58
cas_hmw,01-06-2022,06:46:41,12.586458,79.919519,805,58
cas_ldw,01-06-2022,06:47:58,12.573016,79.916544,805,58
cas_ldw,01-06-2022,06:48:53,12.566076,79.914688,805,57
cas_ldw,01-06-2022,06:49:54,12.558008,79.910184,805,51
cas_ldw,01-06-2022,06:50:07,12.558008,79.910184,805,51
cas_ldw,01-06-2022,06:50:28,12.556565,79.909357,805,38
cas_ldw,01-06-2022,06:50:50,12.554666,79.908276,805,61
cas_ldw,01-06-2022,06:51:55,12.543341,79.904965,805,58
cas_ldw,01-06-2022,06:52:14,12.541036,79.904535,805,58
cas_ldw,01-06-2022,06:52:20,12.538751,79.904113,805,53
cas_ldw,01-06-2022,06:52:27,12.538751,79.904113,805,53
cas_ldw,01-06-2022,06:52:58,12.534756,79.901778,805,58
cas_ldw,01-06-2022,06:53:22,12.530507,79.899774,805,58
cas_ldw,01-06-2022,06:53:55,12.526309,79.897648,805,58
cas_ldw,01-06-2022,06:54:31,12.524034,79.896632,805,58
cas_ldw,01-06-2022,06:55:37,12.517021,79.890442,805,58
cas_hmw,01-06-2022,07:06:38,12.509666,79.884816,805,17
cas_hmw,01-06-2022,07:06:46,12.509666,79.884816,805,17
cas_ldw,01-06-2022,07:08:32,12.516883,79.887983,805,0
cas_ldw,01-06-2022,07:09:22,12.518274,79.89167,805,37
cas_ldw,01-06-2022,07:09:37,12.519849,79.893262,805,58
cas_ldw,01-06-2022,07:09:52,12.519849,79.893262,805,58
cas_ldw,01-06-2022,07:10:54,12.525591,79.897179,805,58
cas_ldw,01-06-2022,07:11:14,12.531729,79.90024,805,34
cas_ldw,01-06-2022,07:11:25,12.533717,79.901075,805,60
cas_ldw,01-06-2022,07:11:45,12.535888,79.902284,805,56
cas_ldw,01-06-2022,07:11:55,12.535888,79.902284,805,56
cas_ldw,01-06-2022,07:12:53,12.543551,79.904835,805,0
cas_ldw,01-06-2022,07:13:15,12.544251,79.904965,805,34
cas_ldw,01-06-2022,07:13:23,12.546179,79.905313,805,60
cas_ldw,01-06-2022,07:14:55,12.554801,79.908159,805,58
cas_ldw,01-06-2022,07:15:33,12.559018,79.910573,805,58
cas_ldw,01-06-2022,07:16:15,12.563206,79.91303,805,58
cas_ldw,01-06-2022,07:16:42,12.569897,79.915546,805,58
cas_hmw,01-06-2022,07:16:46,12.572158,79.916154,805,58
cas_ldw,01-06-2022,07:17:00,12.574589,79.916705,805,58
cas_ldw,01-06-2022,07:17:10,12.576887,79.917167,805,57
cas_ldw,01-06-2022,07:18:37,12.588822,79.919274,805,57
cas_ldw,01-06-2022,07:19:16,12.593799,79.919159,805,58
cas_ldw,01-06-2022,07:19:27,12.593799,79.919159,805,58
cas_ldw,01-06-2022,07:20:30,12.605689,79.920737,805,58
cas_ldw,01-06-2022,07:20:51,12.60793,79.921399,805,58
cas_ldw,01-06-2022,07:21:09,12.60793,79.921399,805,58
cas_ldw,01-06-2022,07:21:27,12.610107,79.922633,805,58
cas_ldw,01-06-2022,07:21:38,12.614301,79.925073,805,58
cas_ldw,01-06-2022,07:21:42,12.614301,79.925073,805,58
cas_ldw,01-06-2022,07:21:56,12.616414,79.926094,805,57
cas_ldw,01-06-2022,07:22:06,12.618631,79.926673,805,57
cas_ldw,01-06-2022,07:22:24,12.621043,79.927266,805,58
cas_ldw,01-06-2022,07:22:52,12.625384,79.929079,805,58
cas_ldw,01-06-2022,07:23:03,12.625384,79.929079,805,58
cas_pcw,01-06-2022,07:23:17,12.627557,79.930026,805,54
cas_ldw,01-06-2022,07:24:02,12.631252,79.93158,805,47
cas_ldw,01-06-2022,07:24:22,12.633258,79.932462,805,59
cas_ldw,01-06-2022,07:24:33,12.635534,79.933484,805,58
cas_ldw,01-06-2022,07:25:06,12.637539,79.934687,805,58
cas_hmw,01-06-2022,07:25:27,12.641655,79.937271,805,58
cas_hmw,01-06-2022,07:27:05,12.653916,79.940029,805,55
cas_hmw,01-06-2022,07:28:36,12.657813,79.941476,805,56
cas_ldw,01-06-2022,07:29:07,12.656141,79.951721,805,37
cas_ldw,01-06-2022,07:32:19,12.66477,79.968914,805,46
cas_ldw,01-06-2022,07:32:33,12.666115,79.970296,805,53
cas_ldw,01-06-2022,07:32:56,12.667518,79.972042,805,54
cas_pcw,01-06-2022,07:44:43,12.696756,79.976834,805,18
cas_pcw,01-06-2022,07:45:04,12.697349,79.976465,805,27
cas_hmw,01-06-2022,07:45:50,12.697702,79.976182,805,17
cas_ldw,01-06-2022,07:47:18,12.697172,79.972959,805,0
cas_ldw,01-06-2022,07:47:58,12.697174,79.97278,805,15
cas_ldw,01-06-2022,07:48:11,12.697246,79.972323,805,24
cas_hmw,01-06-2022,07:49:08,12.697522,79.971618,805,0
cas_ldw,01-06-2022,07:49:52,12.703252,79.971392,805,58
cas_ldw,01-06-2022,07:50:16,12.703252,79.971392,805,58
cas_ldw,01-06-2022,07:51:24,12.706974,79.975984,805,58
cas_hmw,01-06-2022,07:51:43,12.71422,79.98012,805,46
cas_ldw,01-06-2022,07:53:05,12.729431,79.98269,805,53
cas_ldw,01-06-2022,07:53:42,12.729431,79.98269,805,53
cas_hmw,01-06-2022,07:53:52,12.729431,79.98269,805,53
cas_ldw,01-06-2022,07:55:08,12.734727,79.985256,805,47
cas_ldw,01-06-2022,07:55:22,12.734727,79.985256,805,47
cas_ldw,01-06-2022,07:55:29,12.734727,79.985256,805,47
cas_ldw,01-06-2022,07:58:02,12.744173,79.993056,805,44
cas_ldw,01-06-2022,07:58:32,12.745215,79.993895,805,57
cas_ldw,01-06-2022,08:00:12,12.748661,79.996718,805,58
cas_ldw,01-06-2022,08:02:24,12.780423,80.011834,805,58
cas_ldw,01-06-2022,08:04:17,12.793861,80.019282,805,54
cas_hmw,01-06-2022,08:04:20,12.795164,80.020115,805,54
cas_ldw,01-06-2022,08:04:48,12.796396,80.020924,805,60
cas_ldw,01-06-2022,08:05:55,12.807471,80.028184,805,58
cas_ldw,01-06-2022,08:07:08,12.8219,80.037912,805,42
cas_ldw,01-06-2022,08:07:20,12.824217,80.039564,805,57
cas_ldw,01-06-2022,08:07:41,12.826686,80.041408,805,58
cas_hmw,01-06-2022,08:09:30,12.836011,80.051273,805,58
cas_ldw,01-06-2022,08:09:55,12.837029,80.052345,805,57
cas_pcw,01-06-2022,08:11:56,12.841825,80.057242,805,36
cas_ldw,01-06-2022,08:14:51,12.856616,80.069507,805,56
cas_hmw,01-06-2022,08:18:12,12.865479,80.074644,805,39
cas_ldw,01-06-2022,08:18:46,12.866991,80.075232,805,40
cas_ldw,01-06-2022,08:19:13,12.869731,80.076324,805,33
cas_hmw,01-06-2022,08:19:16,12.869731,80.076324,805,33
cas_pcw,01-06-2022,16:31:38,12.875752,80.083842,805,3
cas_hmw,01-06-2022,16:32:46,12.878074,80.083032,805,49
cas_ldw,01-06-2022,16:36:08,12.878899,80.080271,805,19
cas_ldw,01-06-2022,16:36:28,12.875727,80.078974,805,61
cas_ldw,01-06-2022,16:36:53,12.873168,80.077852,805,56
cas_ldw,01-06-2022,16:38:44,12.864328,80.07445,805,54
cas_hmw,01-06-2022,16:40:14,12.859471,80.07196,805,35
cas_hmw,01-06-2022,16:40:18,12.859471,80.07196,805,35
cas_ldw,01-06-2022,16:40:32,12.858672,80.071359,805,45
cas_hmw,01-06-2022,16:40:46,12.856501,80.069621,805,56
cas_ldw,01-06-2022,16:41:09,12.855349,80.068764,805,57
cas_ldw,01-06-2022,16:41:21,12.854186,80.067912,805,59
cas_hmw,01-06-2022,16:41:42,12.850645,80.06538,805,47
cas_hmw,01-06-2022,16:41:43,12.850645,80.06538,805,47
cas_hmw,01-06-2022,16:45:02,12.84065,80.056479,805,0
cas_ldw,01-06-2022,16:45:11,12.840297,80.056058,805,32
cas_ldw,01-06-2022,16:45:30,12.839004,80.054618,805,59
cas_ldw,01-06-2022,16:46:02,12.837355,80.052884,805,59
cas_hmw,01-06-2022,16:46:33,12.832443,80.047778,805,57
cas_ldw,01-06-2022,16:47:34,12.830615,80.045825,805,21
cas_ldw,01-06-2022,16:48:01,12.829548,80.044676,805,52
cas_ldw,01-06-2022,16:48:09,12.827912,80.043004,805,56
cas_hmw,01-06-2022,16:48:53,12.821134,80.037588,805,31
cas_ldw,01-06-2022,16:49:12,12.821134,80.037588,805,31
cas_ldw,01-06-2022,16:49:18,12.819882,80.036703,805,49
cas_ldw,01-06-2022,16:51:13,12.806352,80.027635,805,59
cas_hmw,01-06-2022,16:51:56,12.80241,80.025049,805,57
cas_hmw,01-06-2022,16:52:39,12.798124,80.022267,805,50
cas_hmw,01-06-2022,16:52:41,12.798124,80.022267,805,50
cas_hmw,01-06-2022,16:52:41,12.798124,80.022267,805,50
cas_ldw,01-06-2022,16:56:19,12.785177,80.014144,805,58
cas_ldw,01-06-2022,16:57:27,12.778881,80.011305,805,58
cas_ldw,01-06-2022,16:57:40,12.778881,80.011305,805,58
cas_ldw,01-06-2022,16:59:47,12.757106,80.002442,805,58
cas_ldw,01-06-2022,17:01:09,12.749089,79.997278,805,57
cas_ldw,01-06-2022,17:01:22,12.749089,79.997278,805,57
cas_fcw,01-06-2022,17:01:28,12.747127,79.995694,805,58
cas_ldw,01-06-2022,17:03:48,12.742694,79.992134,805,17
cas_hmw,01-06-2022,17:06:26,12.723498,79.981837,805,28
cas_ldw,01-06-2022,17:07:22,12.721416,79.981373,805,32
cas_ldw,01-06-2022,17:07:58,12.71589,79.980717,805,58
cas_hmw,01-06-2022,17:09:18,12.704411,79.973162,805,48
cas_hmw,01-06-2022,17:09:36,12.703771,79.972302,805,40
cas_ldw,01-06-2022,17:09:40,12.703024,79.971372,805,50
cas_hmw,01-06-2022,17:09:55,12.702188,79.970316,805,53
cas_hmw,01-06-2022,17:10:00,12.702188,79.970316,805,53
cas_hmw,01-06-2022,17:12:40,12.69758,79.975137,805,31
cas_hmw,01-06-2022,17:14:39,12.694532,79.978446,805,28
cas_pcw,01-06-2022,17:15:05,12.693963,79.979027,805,0
cas_pcw,01-06-2022,17:15:54,12.691746,79.980376,805,24
cas_pcw,01-06-2022,17:16:05,12.691414,79.980685,805,17
cas_pcw,01-06-2022,17:19:01,12.684107,79.983364,805,0
cas_hmw,01-06-2022,17:20:15,12.681486,79.981856,805,37
cas_hmw,01-06-2022,17:20:18,12.680532,79.981268,805,38
cas_hmw,01-06-2022,17:20:19,12.680532,79.981268,805,38
cas_pcw,01-06-2022,17:21:28,12.678134,79.979764,805,12
cas_ldw,01-06-2022,17:24:05,12.672862,79.976434,805,42
cas_ldw,01-06-2022,17:24:28,12.672862,79.976434,805,42
cas_ldw,01-06-2022,17:25:06,12.66334,79.968081,805,57
cas_ldw,01-06-2022,17:26:04,12.659546,79.963548,805,59
cas_ldw,01-06-2022,17:27:06,12.657156,79.957148,805,31
cas_ldw,01-06-2022,17:27:30,12.656529,79.955378,805,57
cas_hmw,01-06-2022,17:30:00,12.653173,79.942308,805,51
cas_ldw,01-06-2022,17:30:27,12.649416,79.941202,805,51
cas_hmw,01-06-2022,17:30:47,12.647325,79.940521,805,50
cas_ldw,01-06-2022,17:32:33,12.635872,79.933815,805,53
cas_ldw,01-06-2022,17:33:09,12.630513,79.93147,805,52
cas_ldw,01-06-2022,17:33:25,12.628899,79.930716,805,51
cas_ldw,01-06-2022,17:33:48,12.624906,79.928999,805,57
cas_ldw,01-06-2022,17:34:27,12.620676,79.927323,805,58
cas_hmw,01-06-2022,17:34:33,12.618543,79.926772,805,58
cas_ldw,01-06-2022,17:34:44,12.616413,79.926202,805,57
cas_ldw,01-06-2022,17:35:05,12.614432,79.925271,805,58
cas_hmw,01-06-2022,17:35:10,12.614432,79.925271,805,58
cas_hmw,01-06-2022,17:35:13,12.612638,79.924241,805,55
cas_ldw,01-06-2022,17:35:36,12.610842,79.923215,805,58
cas_ldw,01-06-2022,17:35:46,12.609115,79.922207,805,48
cas_ldw,01-06-2022,17:36:07,12.607986,79.92155,805,43
cas_ldw,01-06-2022,17:36:26,12.60606,79.920885,805,57
cas_ldw,01-06-2022,17:36:54,12.60171,79.920147,805,58
cas_ldw,01-06-2022,17:37:02,12.599377,79.919906,805,58
cas_ldw,01-06-2022,17:38:05,12.59004,79.919344,805,58
cas_ldw,01-06-2022,17:38:16,12.59004,79.919344,805,58
cas_hmw,01-06-2022,17:39:18,12.580941,79.918765,805,58
cas_hmw,01-06-2022,17:39:25,12.578793,79.917837,805,58
cas_ldw,01-06-2022,17:39:38,12.578793,79.917837,805,58
cas_hmw,01-06-2022,17:39:43,12.576391,79.917196,805,57
cas_hmw,01-06-2022,17:39:50,12.576391,79.917196,805,57
cas_hmw,01-06-2022,17:40:18,12.571883,79.916218,805,55
cas_ldw,01-06-2022,17:43:01,12.551896,79.907017,805,58
cas_ldw,01-06-2022,17:43:28,12.549708,79.906166,805,58
cas_ldw,01-06-2022,17:43:51,12.544951,79.905251,805,58
cas_ldw,01-06-2022,17:44:03,12.542846,79.904844,805,51
cas_ldw,01-06-2022,17:45:41,12.531385,79.900272,805,0
cas_ldw,01-06-2022,17:46:02,12.531385,79.900272,805,0
cas_fcw,01-06-2022,17:46:32,12.528537,79.898806,805,59
cas_ldw,01-06-2022,17:46:36,12.528537,79.898806,805,59
cas_hmw,01-06-2022,17:48:53,12.514417,79.888285,805,17
cas_pcw,01-06-2022,17:50:44,12.510567,79.88506,805,0
cas_ldw,01-06-2022,17:52:57,12.506524,79.880657,805,0
cas_ldw,01-06-2022,17:53:05,12.506056,79.88016,805,30
cas_hmw,01-06-2022,17:53:23,12.504652,79.879036,805,52
cas_ldw,01-06-2022,17:54:35,12.497942,79.873611,805,56
cas_ldw,01-06-2022,17:55:04,12.496295,79.872113,805,12
cas_ldw,01-06-2022,17:55:41,12.498964,79.874267,805,48
cas_ldw,01-06-2022,17:55:59,12.500551,79.875565,805,56
cas_ldw,01-06-2022,17:56:16,12.50405,79.87834,805,59
cas_ldw,01-06-2022,17:56:31,12.50405,79.87834,805,59
cas_ldw,01-06-2022,17:58:28,12.515652,79.88697,805,0
cas_ldw,01-06-2022,17:58:54,12.515652,79.88697,805,0
cas_ldw,01-06-2022,18:00:19,12.522698,79.895862,805,58
cas_ldw,01-06-2022,18:00:55,12.52697,79.897829,805,57
cas_ldw,01-06-2022,18:01:08,12.529063,79.898895,805,58
cas_ldw,01-06-2022,18:01:14,12.529063,79.898895,805,58
cas_ldw,01-06-2022,18:01:38,12.533313,79.90091,805,58
cas_ldw,01-06-2022,18:02:02,12.535407,79.901978,805,58
cas_ldw,01-06-2022,18:02:22,12.537418,79.903213,805,58
cas_hmw,01-06-2022,18:03:05,12.543968,79.904934,805,59
cas_ldw,01-06-2022,18:03:18,12.546264,79.90535,805,56
cas_ldw,01-06-2022,18:03:47,12.549946,79.906083,805,33
cas_ldw,01-06-2022,18:03:58,12.549946,79.906083,805,33
cas_ldw,01-06-2022,18:04:04,12.551812,79.906812,805,60
cas_ldw,01-06-2022,18:05:18,12.560147,79.911236,805,58
cas_hmw,01-06-2022,18:05:50,12.56422,79.913604,805,58
cas_ldw,01-06-2022,18:06:13,12.568625,79.915205,805,57
cas_ldw,01-06-2022,18:06:45,12.572873,79.916322,805,59
cas_ldw,01-06-2022,18:07:01,12.575176,79.916787,805,58
cas_ldw,01-06-2022,18:07:35,12.579797,79.918132,805,58
cas_hmw,01-06-2022,18:07:56,12.582019,79.91889,805,57
cas_ldw,01-06-2022,18:08:14,12.584327,79.919228,805,58
cas_ldw,01-06-2022,18:08:41,12.588697,79.91925,805,54
cas_ldw,01-06-2022,18:09:34,12.595677,79.919358,805,57
cas_hmw,01-06-2022,18:09:51,12.598005,79.919608,805,58
cas_ldw,01-06-2022,18:10:11,12.60034,79.919846,805,58
cas_ldw,01-06-2022,18:10:51,12.607156,79.921083,805,55
cas_ldw,01-06-2022,18:11:04,12.609255,79.922144,805,58
cas_ldw,01-06-2022,18:11:17,12.611295,79.92331,805,58
cas_ldw,01-06-2022,18:11:27,12.611295,79.92331,805,58
cas_ldw,01-06-2022,18:11:33,12.613343,79.924468,805,58
cas_ldw,01-06-2022,18:11:54,12.615383,79.925636,805,58
cas_hmw,01-06-2022,18:13:12,12.626989,79.929758,805,58
cas_ldw,01-06-2022,18:13:37,12.629141,79.930685,805,58
cas_ldw,01-06-2022,18:13:52,12.631086,79.931525,805,47
cas_ldw,01-06-2022,18:14:15,12.632849,79.93228,805,53
cas_ldw,01-06-2022,18:14:39,12.637028,79.934337,805,58
cas_ldw,01-06-2022,18:15:10,12.641011,79.936865,805,58
cas_ldw,01-06-2022,18:15:51,12.647011,79.940294,805,57
cas_ldw,01-06-2022,18:16:10,12.649167,79.940538,805,58
cas_ldw,01-06-2022,18:16:26,12.651547,79.940279,805,47
cas_hmw,01-06-2022,18:16:47,12.653768,79.94006,805,57
cas_hmw,01-06-2022,18:16:53,12.653768,79.94006,805,57
cas_hmw,01-06-2022,18:16:59,12.65608,79.940253,805,57
cas_ldw,01-06-2022,18:17:19,12.657881,79.941578,805,58
cas_ldw,01-06-2022,18:18:30,12.656468,79.950532,805,58
cas_ldw,01-06-2022,18:19:16,12.657406,79.957377,805,58
cas_ldw,01-06-2022,18:19:41,12.660449,79.960777,805,57
cas_ldw,01-06-2022,18:20:09,12.660449,79.960777,805,57
cas_ldw,01-06-2022,18:20:46,12.669458,79.958543,805,57
cas_ldw,01-06-2022,18:21:49,12.678825,79.958401,805,58
cas_ldw,01-06-2022,18:22:20,12.683502,79.958512,805,58
cas_ldw,01-06-2022,18:22:25,12.683502,79.958512,805,58
cas_ldw,01-06-2022,18:22:52,12.688036,79.959839,805,58
cas_ldw,01-06-2022,18:23:19,12.690009,79.961286,805,56
cas_ldw,01-06-2022,18:23:37,12.692793,79.964498,805,58
cas_ldw,01-06-2022,18:23:58,12.694849,79.965652,805,58
cas_ldw,01-06-2022,18:24:22,12.696921,79.966763,805,58
cas_ldw,01-06-2022,18:24:46,12.698959,79.967922,805,58
cas_ldw,01-06-2022,18:24:56,12.70102,79.969081,805,59
cas_ldw,01-06-2022,18:25:18,12.704158,79.97259,805,58
cas_hmw,01-06-2022,18:25:24,12.704158,79.97259,805,58
cas_ldw,01-06-2022,18:26:11,12.709228,79.977404,805,51
cas_ldw,01-06-2022,18:26:40,12.710926,79.978411,805,55
cas_pcw,01-06-2022,18:27:39,12.719549,79.981001,805,56
cas_ldw,01-06-2022,18:27:56,12.723749,79.981623,805,32
cas_ldw,01-06-2022,18:28:09,12.723749,79.981623,805,32
cas_ldw,01-06-2022,18:28:32,12.725527,79.9822,805,41
cas_ldw,01-06-2022,18:29:07,12.725527,79.9822,805,41
cas_ldw,01-06-2022,18:29:18,12.732196,79.98292,805,59
cas_ldw,01-06-2022,18:30:11,12.737269,79.987678,805,51
cas_ldw,01-06-2022,18:30:53,12.742837,79.991965,805,58
cas_ldw,01-06-2022,18:31:46,12.746492,79.994958,805,58
cas_ldw,01-06-2022,18:32:19,12.752227,79.999359,805,58
cas_hmw,01-06-2022,18:33:47,12.76198,80.003668,805,34
cas_hmw,01-06-2022,18:34:07,12.762815,80.00389,805,19
cas_hmw,01-06-2022,18:34:19,12.762815,80.00389,805,19
cas_hmw,01-06-2022,18:34:24,12.763836,80.00433,805,39
cas_ldw,01-06-2022,18:36:46,12.773842,80.008898,805,56
cas_ldw,01-06-2022,18:37:11,12.778254,80.010902,805,58
cas_hmw,01-06-2022,18:37:45,12.782543,80.012796,805,56
cas_hmw,01-06-2022,18:37:53,12.784551,80.013691,805,51
cas_hmw,01-06-2022,18:38:33,12.787064,80.015089,805,33
cas_hmw,01-06-2022,18:38:59,12.789516,80.016524,805,34
cas_hmw,01-06-2022,18:40:54,12.79803,80.022045,805,61
cas_ldw,01-06-2022,18:41:05,12.800014,80.023349,805,58
cas_ldw,01-06-2022,18:41:42,12.803943,80.025893,805,58
cas_ldw,01-06-2022,18:42:14,12.807871,80.028447,805,52
cas_ldw,01-06-2022,18:44:01,12.821463,80.037655,805,58
cas_ldw,01-06-2022,18:45:39,12.830368,80.045337,805,26
cas_hmw,01-06-2022,18:45:54,12.83092,80.04594,805,13
cas_hmw,01-06-2022,18:46:01,12.83092,80.04594,805,13
cas_hmw,01-06-2022,18:48:12,12.840076,80.055555,805,26
cas_hmw,01-06-2022,18:49:52,12.843754,80.059473,805,0
cas_ldw,01-06-2022,18:53:12,12.853495,80.067191,805,41
cas_hmw,01-06-2022,18:53:59,12.857884,80.070514,805,54
cas_hmw,01-06-2022,18:54:00,12.857884,80.070514,805,54
cas_hmw,01-06-2022,18:54:39,12.860663,80.072513,805,33
cas_hmw,01-06-2022,18:55:46,12.86669,80.075127,805,44
cas_hmw,01-06-2022,18:56:16,12.870037,80.076465,805,39
cas_hmw,01-06-2022,18:56:41,12.873356,80.077758,805,40
cas_ldw,02-06-2022,06:00:29,12.87842,80.080009,805,33
cas_ldw,02-06-2022,06:00:52,12.87588,80.079034,805,57
cas_ldw,02-06-2022,06:00:54,12.87588,80.079034,805,57
cas_ldw,02-06-2022,06:01:03,12.874532,80.078458,805,58
cas_ldw,02-06-2022,06:01:57,12.867732,80.075765,805,57
cas_ldw,02-06-2022,06:02:20,12.86362,80.074196,805,58
cas_ldw,02-06-2022,06:02:46,12.859743,80.072131,805,57
cas_ldw,02-06-2022,06:03:44,12.853861,80.067682,805,57
cas_ldw,02-06-2022,06:04:25,12.849229,80.064394,805,43
cas_hmw,02-06-2022,06:04:44,12.847218,80.062866,805,48
cas_ldw,02-06-2022,06:05:40,12.841271,80.057079,805,58
cas_ldw,02-06-2022,06:07:27,12.830064,80.04529,805,57
cas_ldw,02-06-2022,06:10:05,12.813812,80.032471,805,54
cas_hmw,02-06-2022,06:15:06,12.774434,80.009326,805,58
cas_hmw,02-06-2022,06:16:45,12.762931,80.004107,805,26
cas_hmw,02-06-2022,06:16:47,12.762931,80.004107,805,26
cas_hmw,02-06-2022,06:16:48,12.762931,80.004107,805,26
cas_ldw,02-06-2022,06:17:02,12.761565,80.003746,805,39
cas_ldw,02-06-2022,06:17:51,12.756254,80.002126,805,57
cas_ldw,02-06-2022,06:19:04,12.746809,79.995388,805,58
cas_ldw,02-06-2022,06:20:02,12.746809,79.995388,805,58
cas_ldw,02-06-2022,06:21:28,12.730229,79.982978,805,58
cas_ldw,02-06-2022,06:23:35,12.718814,79.981091,805,58
cas_hmw,02-06-2022,06:24:25,12.71036,79.978174,805,28
cas_ldw,02-06-2022,06:24:40,12.709583,79.977722,805,31
